time,vel_sp,vel,theta,acc_sp,acc
0,0,0,-1,-0.000111008714016883,0
0.02,0,-0.000386590454808146,-0.99568153946349,-0.000111008714016883,-0.0214228977948344
0.04,0,-0.000812544003319649,-0.9825822373162,-0.000239691828509176,-0.0210721989370571
0.06,0,-0.00122759906407897,-0.960815724321843,-0.000213644452669974,-0.0202798818522334
0.08,0,-0.00162259666919012,-0.930587619083422,-0.000213644452669974,-0.0190090662522515
0.1,0,-0.00198778647889053,-0.892191347908437,0.000135047707523698,-0.0172820559971021
0.12,0,-0.0023162180688432,-0.846004168452252,0.000919405121793402,-0.0153272146719939
0.14,0,-0.00260316032430914,-0.792477061862832,0.000919405121793402,-0.0131242352907645
0.16,0,-0.00284607420432122,-0.732128083683307,0.00217442409895351,-0.0109592397382401
0.18,0,-0.00304526759881809,-0.665529633142347,0.00385501583284395,-0.00872939710363938
0.2,0,-0.00320082207838802,-0.593303872209103,0.00385501583284395,-0.00665102412897587
0.22,0,-0.00331531057034248,-0.516112885055754,0.00584827640287413,-0.00457888408749472
0.24,0,-0.00338921273236078,-0.434655137394029,0.00799386277439491,-0.00266797798777092
0.26,0,-0.00342591888783519,-0.349657260601399,0.00799386277439491,-0.00078399175466938
0.28,0,-0.00342486271794165,-0.261870963081948,0.0101072989415146,0.00101738766735999
0.3,0,-0.00338943090120039,-0.172066842725346,0.0120021396578028,0.00273025072934958
0.32,0,-0.00331903895064687,-0.0810275340272662,0.0120021396578028,0.00443037420813693
0.34,0,-0.00321663703819761,0.0104559749950628,0.0135085543852761,0.00599176135492875
0.36,0,-0.00308213920205582,0.101593964828938,0.0144870945345452,0.00757055287432682
0.38,0,-0.00291833952199436,0.191600462342544,0.0144870945345452,0.00896525005257554
0.4,0,-0.00272556161714066,0.279704082688751,0.0148371750862771,0.0104260424063974
0.42,0,-0.00250601317938124,0.365148472640098,0.01450055345603,0.0116430700511002
0.44,0,-0.00226141592803328,0.447205444718057,0.01450055345603,0.0129369975474578
0.46,0,-0.00199294237306927,0.525173730683785,0.0134608515149514,0.0139815110508319
0.48,0,-0.00170369154664392,0.59839150010283,0.0117400271421441,0.01505538121728
0.5,0,-0.00139464807882909,0.666236451281528,0.0117400271421441,0.0158790008264179
0.52,0,-0.00107002661712378,0.728136323667552,0.00939277048057921,0.0166826389759797
0.54,0,-0.00073028669802325,0.783569352431562,0.00649993785287094,0.0172770020617421
0.56,0,-0.000380947935426736,0.832072052675358,0.00649993785287094,0.0177253012541169
0.58,0,-2.27139049840275e-05,0.873242716054216,0.00316191781931786,0.0180593970233441
0.6,0,0.000339196233149117,0.906741624097542,-0.000507818322287773,0.0181442065884946
0.62,0,0.00070296905880759,0.932299524759461,-0.000507818322287773,0.0181819844829205
